,start station id,subscriber,avg_trip,station_name,station_lat,station_long,rides
239,364,1,716.9107468123862,Lafayette Ave & Classon Ave,40.68900443,-73.96023854,549
240,366,0,992.780487804878,Clinton Ave & Myrtle Ave,40.693261,-73.968896,164
241,366,1,669.5757874015748,Clinton Ave & Myrtle Ave,40.693261,-73.968896,1016
242,367,0,1055.0299401197606,E 53 St & Lexington Ave,40.75828065,-73.97069431,167
243,367,1,794.5104712041884,E 53 St & Lexington Ave,40.75828065,-73.97069431,1146
244,368,0,1029.8221343873518,Carmine St & 6 Ave,40.73038599,-74.00214988,506
245,368,1,729.9208681135225,Carmine St & 6 Ave,40.73038599,-74.00214988,2995
246,369,0,1007.3172413793103,Washington Pl & 6 Ave,40.73224119,-74.00026394,290
247,369,1,727.3401221995927,Washington Pl & 6 Ave,40.73224119,-74.00026394,1473
248,372,0,1189.3775510204082,Franklin Ave & Myrtle Ave,40.694546087246025,-73.95801365375519,98
249,372,1,778.3618421052631,Franklin Ave & Myrtle Ave,40.694546087246025,-73.95801365375519,304
250,373,0,1411.5286624203823,Willoughby Ave & Walworth St,40.69331716,-73.95381995,157
251,373,1,963.5607843137254,Willoughby Ave & Walworth St,40.69331716,-73.95381995,510
252,376,0,1362.1780821917807,John St & William St,40.70862144,-74.00722156,146
253,376,1,1305.7012687427912,John St & William St,40.70862144,-74.00722156,867
254,377,0,1539.906432748538,6 Ave & Canal St,40.72243797,-74.00566443,171
255,377,1,824.7218710493047,6 Ave & Canal St,40.72243797,-74.00566443,791
256,379,0,1927.2089947089946,W 31 St & 7 Ave,40.749156,-73.9916,378
257,379,1,727.981347150259,W 31 St & 7 Ave,40.749156,-73.9916,2895
258,380,0,2116.404958677686,W 4 St & 7 Ave S,40.73401143,-74.00293877,484
259,380,1,790.514827995255,W 4 St & 7 Ave S,40.73401143,-74.00293877,2529
260,383,0,1008.0190476190476,Greenwich Ave & Charles St,40.735238,-74.000271,210
261,383,1,635.7652859960552,Greenwich Ave & Charles St,40.735238,-74.000271,1521
262,385,0,1433.520588235294,E 55 St & 2 Ave,40.75797322,-73.96603308,340
263,385,1,806.7929020664869,E 55 St & 2 Ave,40.75797322,-73.96603308,2226
264,386,0,1472.763888888889,Centre St & Worth St,40.71494807,-74.00234482,144
265,386,1,797.9856209150327,Centre St & Worth St,40.71494807,-74.00234482,765
266,387,0,3290.00139275766,Centre St & Chambers St,40.71273266,-74.0046073,718
267,387,1,899.1334344200152,Centre St & Chambers St,40.71273266,-74.0046073,1319
268,388,0,2033.2857142857142,W 26 St & 10 Ave,40.749717753,-74.002950346,161
269,388,1,845.5052779732582,W 26 St & 10 Ave,40.749717753,-74.002950346,1421
270,389,0,1069.765873015873,Broadway & Berry St,40.71044554,-73.96525063,252
271,389,1,779.3440514469453,Broadway & Berry St,40.71044554,-73.96525063,933
272,390,0,992.9842519685039,Duffield St & Willoughby St,40.69221589,-73.9842844,127
273,390,1,870.8192457737321,Duffield St & Willoughby St,40.69221589,-73.9842844,769
274,391,0,3404.4372294372292,Clark St & Henry St,40.69760127,-73.99344559,231
